Clabels,ID,Shelves
4,2002,127175
2,452,4537
0,2675,4536
2,244,4483
2,315,4537
3,1605,4537
2,517,522484
0,2510,95987
0,3080,522484
0,3080,4537
0,2997,106546
0,2736,4537
2,68,95987
2,68,650659
2,331,4483
0,2580,447913
1,957,4537
2,414,4483
0,3129,447913
4,1954,1071165
0,3069,447913
0,3069,1229821
2,248,4537
0,2989,4483
3,1421,4537
4,1990,106546
4,1990,522484
0,2622,529295
0,2656,4537
4,2318,447913
1,1172,447913
3,1806,4537
2,319,4537
3,1671,4538
3,1341,127175
3,1392,4483
2,287,4483
4,2388,4537
4,2156,650659
0,3135,4537
4,2041,4483
0,3069,3304195
0,3069,447913
0,3069,1229821
0,2547,4483
4,2357,447913
1,912,4537
1,1058,106546
1,1058,522484
2,68,447913
2,68,1229821
0,3095,1070524
1,744,4537
1,908,650659
0,3101,95987
0,3101,106546
1,664,4537
4,1990,447913
0,2529,4536
0,2570,1071165
4,2456,4537
4,1849,4483
0,3046,522484
0,3069,3304195
0,3069,447913
0,3069,1229821
2,68,1180168
4,2074,1229817
3,1425,1229821
3,1712,4483
1,802,95987
1,802,106546
2,41,4537
0,2510,1229817
0,2510,3304195
0,2510,1229821
3,1463,581514
4,1930,106546
2,561,3304195
2,561,1229821
0,2703,1229817
0,2703,1229821
3,1686,4537
0,2626,4483
3,1227,4536
2,166,4537
2,244,4483
0,3069,1229821
2,68,1229817
1,850,4537
0,2703,1229817
0,2869,447913
4,2078,447913
4,2078,1229821
4,2078,1229817
4,1857,4537
4,2277,1229821
4,2026,4537
4,1967,4537
1,683,581514
0,2665,4483
0,3022,4537
4,1887,5065
4,2198,4537
3,1745,1071165
4,2011,4483
1,1079,4537
3,1719,106546
0,2489,1085065
4,2396,106546
3,1532,4537
0,2510,3304195
0,2510,1229821
3,1436,95987
3,1428,4537
3,1410,1071165
0,2570,95987
3,1257,650659
0,2940,4537
4,2427,4537
3,1770,581514
0,2994,4537
4,1937,4537
1,819,4483
2,248,4536
2,68,447913
4,2357,581514
0,2691,4537
0,3106,4537
1,726,4483
0,2987,4483
2,241,522484
2,241,106546
3,1671,127175
3,1811,4483
0,3046,106546
3,1428,581514
0,2726,581514
0,2750,4537
3,1463,4536
3,1806,4537
3,1737,4537
1,746,4536
3,1635,4483
0,2638,4538
2,236,106546
2,312,4536
1,763,4537
4,2156,1229821
3,1753,447913
3,1753,1229821
4,2388,4536
4,2256,127175
4,2013,4537
4,1876,581514
4,2026,4536
2,87,447913
0,2544,4538
0,2537,4537
2,68,650659
3,1467,4537
2,326,4483
4,2078,1180168
4,2456,581514
3,1811,4537
3,1647,522484
3,1647,106546
1,1000,4537
1,1065,529295
0,3135,4537
1,628,650659
4,1920,4536
0,3069,522484
1,613,4537
2,287,4483
2,563,4537
0,2879,581514
4,2103,4537
3,1428,4537
4,2041,4483
4,2195,4537
4,2058,106546
4,2058,522484
0,3129,1180168
4,2323,95987
3,1339,4483
2,187,529295
4,2177,4483
4,2177,127175
4,2177,529295
2,292,4537
3,1643,106546
4,2078,4537
0,2703,1180168
0,3129,3304195
0,3129,1229820
4,2204,1070524
0,2816,1229821
1,1107,4537
4,2156,1229817
4,2156,1229821
2,244,4537
3,1635,4483
3,1287,581514
1,776,4483
1,900,529295
2,68,1229817
2,41,4483
4,2443,4537
0,2596,4537
3,1737,4537
0,2570,4538
0,3069,1229821
0,3069,1229823
0,3069,1180168
0,3069,1229818
2,413,529295
0,3129,3304195
0,3129,1229821
0,3129,1229820
0,3129,1229819
0,3135,4483
0,2510,3304195
0,2510,1229821
0,2551,529295
4,2078,650659
3,1425,1229821
4,2158,4483
3,1287,581514
3,1289,4483
1,845,4536
1,1030,4537
4,2258,4483
0,2616,106546
0,2757,447913
1,684,529295
1,909,95987
1,909,4537
1,909,522484
0,2510,447913
2,68,1180168
3,1287,581514
0,3069,95987
0,2532,4537
0,3069,522484
4,2195,4537
3,1729,5065
2,68,1229819
1,591,4483
3,1418,4537
1,1109,4483
0,2809,4537
3,1414,581514
3,1376,4483
0,2703,3304195
0,2703,1229821
0,2703,1229820
